0.16387
0.92567
0.24656
1
1.124
2.6099
0.44496
0.7229
2.4364
0.91747
0.53549
0.12264
1.361
0.049242
0.23738
0.5
1.0803
0.65045
0.03
1.7483
0.05349
0.99
0.35473
-47.571
0.98695
0.93977
0.83458
0.9557
0.79276
0.42549
0.30673
0.98982
0.75
0.75
0.99
0.74092
0.88637
0.19718
0.5438
0.23431
2.5349
0.028837
0.45563
0.67406
0.083857
0.38249
0.23304
0.042521
0
0
0.028997
0.16838
0.14499
0.82111
0.15747
0.098633
0.09306
0.084568
0.083858
0.07989
0.081111
0.10282
0.17889
0.17889
0.17889
0.17889
0.17889
0.17889
0
0
0
0
0
0
0
0
0.82546
0.6817
0.44574
0
1.034
0.0013559
