.1596
.894
.1865
1
1.1066
2.7314
.5347
.6862
2.5975
.9291
.2992
.1402
1.3679
.0388
.2464
.5
.8719
.7126
.03
1.7444
.0559
.99
.3673
-45.9364
.9863
.941
.8735
.9446
.8827
.3884
.2135
.9898
.75
.75
.99
.6936
.891
.1953
.5379
.232
2.523
.0292
.4559
.6742
.1314
.3864
.238
.0428
0
0
.0269
.1766
.1662
.9391
.1575
.0999
.2
.2
.2
.2
.2
.2
.2
.2
.2
.2
.2
.2
0
0
0
0
0
0
0
0
.84
.7892
.4226
0
1.0354
.0181
